profile id,#friends,#following,#community,age,#postshared,#urlshared,#photos/videos,fpurls,fpphotos/videos,avgcomment/post,likes/post,tags/post,#tags/post,Label
434,1664,1564,87.0,1033.0,625.0,26.0,632.0,416.0,10112.0,145.0,145.0,42.0,10.0,0.0
435,1694,1565,56.0,1044.0,546.0,35.0,521.0,64100000000000.0,95400000000000.0,123.0,198.0,45.0,19.0,0.0
436,1994,1896,58.0,1002.0,530.0,35.0,512.0,66000000000000.0,96600000000000.0,236.0,175.0,46.0,17.0,0.0
437,1695,1689,59.0,1003.0,524.0,26.0,501.0,49600000000000.0,95600000000000.0,254.0,165.0,43.0,5.0,0.0
438,1321,1456,57.0,1020.0,522.0,36.0,511.0,69000000000000.0,97900000000000.0,145.0,123.0,48.0,6.0,0.0
439,1231,1564,24.0,1302.0,533.0,34.0,510.0,63800000000000.0,95700000000000.0,236.0,102.0,42.0,8.0,0.0
440,956,895,65.0,1456.0,511.0,26.0,501.0,50900000000000.0,98000000000000.0,125.0,106.0,49.0,14.0,0.0
441,865,789,14.0,984.0,564.0,35.0,523.0,62100000000000.0,92700000000000.0,455.0,125.0,48.0,11.0,0.0
442,789,740,43.0,855.0,598.0,34.0,587.0,5690000000000.0,98200000000000.0,564.0,156.0,46.0,9.0,0.0
443,1023,965,52.0,1235.0,765.0,45.0,741.0,58800000000000.0,96900000000000.0,326.0,153.0,45.0,12.0,0.0
444,1045,985,62.0,987.0,420.0,25.0,410.0,5950000000000.0,97600000000000.0,236.0,145.0,42.0,7.0,0.0
445,1002,997,85.0,964.0,465.0,45.0,451.0,96800000000000.0,97000000000000.0,145.0,169.0,46.0,18.0,0.0
446,1402,1520,64.0,963.0,435.0,46.0,421.0,10600000000000.0,96800000000000.0,123.0,102.0,42.0,17.0,0.0
447,1032,1324,54.0,1221.0,495.0,35.0,425.0,70700000000000.0,85900000000000.0,236.0,124.0,41.0,13.0,0.0
448,1506,1654,69.0,1012.0,512.0,65.0,510.0,126953125.0,99609375.0,254.0,165.0,41.0,16.0,0.0
449,1056,1245,58.0,1032.0,466.0,59.0,421.0,12700000000000.0,90300000000000.0,546.0,154.0,46.0,18.0,0.0
450,897,1023,45.0,985.0,654.0,54.0,524.0,8260000000000.0,80100000000000.0,856.0,121.0,48.0,19.0,0.0
451,951,927,57.0,1132.0,512.0,42.0,502.0,8203125.0,98046875.0,567.0,134.0,47.0,17.0,0.0
452,1236,1056,65.0,1225.0,624.0,49.0,614.0,78500000000000.0,98400000000000.0,447.0,132.0,46.0,18.0,0.0
453,1145,1032,53.0,989.0,562.0,46.0,532.0,81900000000000.0,94700000000000.0,333.0,126.0,39.0,17.0,0.0
454,1098,999,52.0,1011.0,567.0,46.0,546.0,81100000000000.0,96300000000000.0,462.0,131.0,38.0,14.0,0.0
455,1120,1020,62.0,1022.0,561.0,48.0,532.0,85600000000000.0,94800000000000.0,444.0,136.0,37.0,15.0,0.0
456,1263,1210,67.0,1113.0,624.0,56.0,569.0,8970000000000.0,91200000000000.0,512.0,122.0,42.0,17.0,0.0
457,1296,1103,61.0,1033.0,612.0,52.0,594.0,85000000000000.0,97100000000000.0,495.0,157.0,46.0,15.0,0.0
458,1032,925,67.0,1098.0,601.0,49.0,586.0,8150000000000.0,97500000000000.0,523.0,149.0,39.0,16.0,0.0
459,1325,1265,62.0,1156.0,625.0,50.0,617.0,8.0,9872.0,511.0,139.0,41.0,14.0,0.0
460,1483,1362,68.0,1265.0,612.0,54.0,591.0,88200000000000.0,9660000000000.0,459.0,136.0,40.0,16.0,0.0
461,1267,1132,60.0,1132.0,502.0,51.0,490.0,10200000000000.0,97600000000000.0,265.0,122.0,46.0,13.0,0.0
462,1102,1032,53.0,1069.0,546.0,54.0,531.0,98900000000000.0,97300000000000.0,412.0,121.0,39.0,16.0,0.0
463,1162,1109,57.0,1062.0,548.0,55.0,521.0,10000000000000.0,9510000000000.0,489.0,129.0,41.0,12.0,0.0
464,1159,1103,68.0,1156.0,625.0,61.0,611.0,976.0,9776.0,478.0,126.0,42.0,17.0,1.0
465,1148,1129,62.0,1189.0,612.0,59.0,598.0,9640000000000.0,97700000000000.0,512.0,123.0,46.0,13.0,0.0
466,1326,1265,61.0,1023.0,604.0,57.0,578.0,94400000000000.0,95700000000000.0,456.0,112.0,43.0,16.0,0.0
467,1489,1325,69.0,956.0,562.0,53.0,546.0,94300000000000.0,97200000000000.0,492.0,126.0,40.0,13.0,1.0
468,1245,1189,56.0,946.0,549.0,51.0,512.0,92900000000000.0,93300000000000.0,397.0,138.0,39.0,17.0,0.0
469,1362,1168,59.0,980.0,602.0,61.0,546.0,10100000000000.0,90700000000000.0,392.0,143.0,45.0,15.0,0.0
470,1169,983,53.0,1325.0,621.0,60.0,609.0,96600000000000.0,98100000000000.0,368.0,141.0,46.0,14.0,0.0
471,1095,985,53.0,989.0,546.0,56.0,522.0,1030000000000.0,95600000000000.0,532.0,139.0,49.0,13.0,0.0
472,1078,943,51.0,1166.0,576.0,58.0,549.0,10100000000000.0,953125.0,486.0,147.0,43.0,17.0,0.0
473,1165,1023,57.0,1032.0,549.0,53.0,531.0,96500000000000.0,9670000000000.0,496.0,132.0,41.0,15.0,0.0
474,1298,1163,61.0,1062.0,553.0,53.0,541.0,95800000000000.0,97800000000000.0,485.0,119.0,39.0,18.0,0.0
475,1497,1230,64.0,1069.0,556.0,55.0,536.0,98900000000000.0,96400000000000.0,523.0,142.0,38.0,16.0,0.0
476,1388,1263,64.0,1154.0,572.0,57.0,549.0,9970000000000.0,96000000000000.0,514.0,136.0,39.0,18.0,0.0
477,1394,1153,58.0,1259.0,624.0,62.0,601.0,99400000000000.0,96300000000000.0,511.0,135.0,41.0,16.0,1.0
478,1257,1198,59.0,1562.0,681.0,68.0,627.0,9990000000000.0,92100000000000.0,498.0,122.0,39.0,17.0,1.0
479,1159,1030,51.0,1263.0,562.0,53.0,548.0,94300000000000.0,97500000000000.0,485.0,124.0,37.0,13.0,1.0
480,1490,1392,67.0,1659.0,652.0,67.0,612.0,10300000000000.0,93900000000000.0,426.0,165.0,38.0,14.0,0.0
481,1023,981,54.0,1689.0,642.0,66.0,602.0,10300000000000.0,93800000000000.0,452.0,126.0,36.0,15.0,0.0
482,1483,1265,59.0,1562.0,562.0,56.0,546.0,99600000000000.0,97200000000000.0,462.0,119.0,41.0,14.0,0.0
483,1462,1132,58.0,1435.0,543.0,55.0,512.0,10100000000000.0,94300000000000.0,512.0,998.0,40.0,16.0,0.0
484,1325,1277,67.0,1421.0,621.0,61.0,602.0,98200000000000.0,96900000000000.0,487.0,863.0,36.0,13.0,0.0
485,1233,1119,61.0,1132.0,501.0,51.0,498.0,10200000000000.0,9940000000000.0,463.0,164.0,39.0,17.0,0.0
486,1212,1189,60.0,1026.0,562.0,55.0,536.0,97900000000000.0,95400000000000.0,453.0,162.0,39.0,14.0,0.0
487,1453,1367,66.0,1624.0,620.0,62.0,589.0,1.0,95.0,483.0,152.0,42.0,15.0,0.0
488,1322,1277,64.0,1555.0,562.0,56.0,536.0,99600000000000.0,95400000000000.0,479.0,139.0,43.0,13.0,0.0
489,1263,1199,59.0,1325.0,578.0,57.0,542.0,98600000000000.0,93800000000000.0,398.0,132.0,39.0,12.0,0.0
490,1298,1207,61.0,1624.0,594.0,58.0,579.0,97600000000000.0,97500000000000.0,387.0,126.0,41.0,15.0,0.0
491,1486,1365,63.0,1487.0,599.0,59.0,581.0,98500000000000.0,97000000000000.0,512.0,145.0,45.0,17.0,0.0
492,1499,1322,66.0,1114.0,517.0,51.0,489.0,98600000000000.0,9460000000000.0,517.0,132.0,43.0,16.0,0.0
493,1369,1267,61.0,1452.0,562.0,54.0,526.0,96100000000000.0,93600000000000.0,503.0,128.0,46.0,15.0,0.0
494,1398,1244,62.0,1624.0,623.0,61.0,583.0,97900000000000.0,93600000000000.0,426.0,97.0,39.0,13.0,0.0
495,1444,1344,64.0,1462.0,596.0,59.0,548.0,99000000000000.0,91900000000000.0,447.0,83.0,35.0,17.0,0.0
496,1326,1241,60.0,1120.0,543.0,154.0,524.0,28400000000000.0,96500000000000.0,364.0,111.0,36.0,14.0,1.0
497,1251,1207,59.0,1432.0,598.0,58.0,569.0,97000000000000.0,95200000000000.0,46.0,94.0,39.0,16.0,1.0
498,1473,1399,65.0,1106.0,524.0,54.0,509.0,1030000000000.0,97100000000000.0,571.0,91.0,38.0,15.0,1.0
499,1407,1231,59.0,1153.0,503.0,250.0,487.0,49700000000000.0,96800000000000.0,523.0,96.0,40.0,16.0,0.0
500,1430,1400,66.0,1543.0,624.0,61.0,583.0,9780000000000.0,93400000000000.0,543.0,12.0,42.0,14.0,0.0
501,54,62,759.0,952.0,2295.0,265.0,2095.0,11500000000000.0,91300000000000.0,562.0,2297.0,43.0,28.0,1.0
502,56,1,562.0,785.0,2220.0,132.0,2213.0,59500000000000.0,99700000000000.0,563.0,4265.0,34.0,24.0,0.0
503,54,3,598.0,748.0,1122.0,1005.0,1122.0,89600000000000.0,1.0,564.0,4796.0,35.0,26.0,1.0
504,34,73,563.0,796.0,2001.0,1765.0,1988.0,88200000000000.0,99400000000000.0,569.0,4831.0,47.0,21.0,1.0
505,23,49,684.0,1263.0,1846.0,1623.0,1832.0,87900000000000.0,99200000000000.0,568.0,4821.0,45.0,24.0,1.0
506,47,5,692.0,2540.0,3742.0,2956.0,3654.0,79000000000000.0,97600000000000.0,625.0,4712.0,34.0,29.0,1.0
507,22,53,635.0,2202.0,3303.0,2694.0,3299.0,81600000000000.0,99900000000000.0,635.0,5.0,37.0,27.0,1.0
508,33,2,789.0,2002.0,3001.0,2463.0,2997.0,82100000000000.0,99900000000000.0,624.0,5.0,49.0,26.0,0.0
509,44,1,982.0,2001.0,3456.0,1984.0,3441.0,57400000000000.0,99600000000000.0,699.0,22.0,47.0,20.0,1.0
510,56,83,629.0,2001.0,3216.0,2034.0,3102.0,63200000000000.0,96500000000000.0,684.0,489.0,39.0,30.0,1.0
511,57,85,784.0,798.0,2102.0,1874.0,2100.0,89200000000000.0,99900000000000.0,614.0,458.0,38.0,29.0,1.0
512,9,85,792.0,849.0,2203.0,1654.0,2199.0,75100000000000.0,99800000000000.0,958.0,362.0,30.0,30.0,0.0
513,10,94,777.0,895.0,2310.0,1987.0,2286.0,86000000000000.0,99000000000000.0,987.0,2789.0,50.0,21.0,0.0
514,12,4,999.0,1563.0,2445.0,1866.0,2441.0,76300000000000.0,99800000000000.0,948.0,289.0,40.0,22.0,1.0
515,11,129,888.0,1489.0,2326.0,1684.0,2321.0,72400000000000.0,99800000000000.0,954.0,261.0,46.0,24.0,1.0
516,13,35,992.0,1230.0,2001.0,1452.0,1990.0,7260000000000.0,99500000000000.0,962.0,423.0,43.0,30.0,1.0
517,43,36,603.0,1260.0,2223.0,1552.0,2220.0,69800000000000.0,99900000000000.0,952.0,487.0,45.0,22.0,1.0
518,31,85,651.0,1790.0,2745.0,1996.0,2740.0,72700000000000.0,99800000000000.0,684.0,462.0,46.0,23.0,1.0
519,99,9,532.0,1840.0,2864.0,1864.0,2862.0,65100000000000.0,99900000000000.0,567.0,425.0,43.0,28.0,1.0
520,78,8,521.0,984.0,2210.0,1684.0,2200.0,76200000000000.0,99500000000000.0,648.0,4657.0,34.0,27.0,1.0
521,76,7,546.0,956.0,2100.0,1423.0,2095.0,67800000000000.0,99800000000000.0,789.0,4871.0,33.0,29.0,0.0
522,65,72,584.0,975.0,2113.0,1489.0,2100.0,70500000000000.0,99400000000000.0,789.0,1187.0,44.0,26.0,1.0
523,85,72,596.0,985.0,2361.0,1876.0,2351.0,79500000000000.0,99600000000000.0,854.0,118.0,34.0,21.0,1.0
524,84,74,578.0,1562.0,2996.0,1994.0,2990.0,66600000000000.0,99800000000000.0,958.0,1987.0,35.0,22.0,1.0
525,83,85,521.0,1489.0,2456.0,1659.0,2450.0,67500000000000.0,99800000000000.0,911.0,1843.0,36.0,25.0,1.0
526,32,49,564.0,2190.0,3004.0,1846.0,3001.0,61500000000000.0,99900000000000.0,811.0,1462.0,37.0,22.0,1.0
527,31,5,574.0,2015.0,2995.0,1974.0,2110.0,65900000000000.0,70500000000000.0,611.0,14.0,38.0,26.0,1.0
528,30,98,532.0,2036.0,3002.0,1882.0,3001.0,62700000000000.0,100000000000000.0,711.0,19.0,39.0,22.0,1.0
529,40,99,598.0,2098.0,3016.0,1964.0,3002.0,65100000000000.0,99500000000000.0,659.0,17.0,30.0,28.0,1.0
530,50,75,584.0,2156.0,3123.0,1995.0,3100.0,6390000000000.0,99300000000000.0,852.0,16.0,40.0,27.0,1.0
531,60,75,782.0,2451.0,3645.0,2216.0,3640.0,6080000000000.0,99900000000000.0,854.0,221.0,50.0,26.0,1.0
532,65,64,795.0,2500.0,3556.0,2256.0,3410.0,63400000000000.0,95900000000000.0,856.0,357.0,49.0,30.0,1.0
533,75,84,784.0,2487.0,3512.0,2200.0,3510.0,62600000000000.0,999000000000.0,953.0,687.0,50.0,26.0,1.0
534,9,93,842.0,2315.0,3621.0,2310.0,3620.0,63800000000000.0,100000000000000.0,981.0,268.0,48.0,21.0,1.0
535,10,4,846.0,1987.0,3337.0,2102.0,3330.0,63000000000000.0,99800000000000.0,853.0,245.0,47.0,24.0,1.0
536,12,43,892.0,863.0,1956.0,1450.0,1950.0,74100000000000.0,99700000000000.0,88.0,377.0,46.0,29.0,1.0
537,13,65,841.0,1487.0,2659.0,1846.0,2650.0,69400000000000.0,99700000000000.0,99.0,388.0,44.0,28.0,1.0
538,41,74,862.0,1985.0,2885.0,1946.0,2880.0,67500000000000.0,99800000000000.0,77.0,399.0,43.0,24.0,1.0
539,51,3,871.0,1879.0,2756.0,1997.0,2750.0,72500000000000.0,9980000000000.0,66.0,145.0,42.0,26.0,1.0
540,99,85,832.0,1569.0,2556.0,1625.0,2550.0,63600000000000.0,99800000000000.0,55.0,177.0,41.0,25.0,1.0
541,88,89,954.0,1486.0,2463.0,1554.0,2460.0,63100000000000.0,99900000000000.0,96.0,188.0,32.0,31.0,1.0
542,63,42,975.0,1256.0,2316.0,1469.0,2312.0,63400000000000.0,99800000000000.0,663.0,199.0,32.0,30.0,1.0
543,72,32,762.0,999.0,2113.0,1321.0,2099.0,62500000000000.0,99300000000000.0,665.0,463.0,33.0,22.0,1.0
544,39,27,743.0,985.0,2345.0,1466.0,2339.0,62500000000000.0,99700000000000.0,1.0,472.0,44.0,29.0,1.0
545,38,28,782.0,845.0,1645.0,1320.0,1639.0,80200000000000.0,99600000000000.0,1.0,425.0,34.0,27.0,1.0
546,45,29,741.0,763.0,1664.0,1360.0,1655.0,81700000000000.0,99500000000000.0,1.0,456.0,44.0,21.0,1.0
547,48,33,965.0,1298.0,1987.0,1456.0,1982.0,73300000000000.0,99700000000000.0,1.0,491.0,46.0,22.0,1.0
548,45,44,987.0,2000.0,3038.0,2030.0,3030.0,66800000000000.0,99700000000000.0,102.0,492.0,45.0,29.0,1.0
549,43,55,1156.0,2489.0,3346.0,2410.0,3345.0,72000000000000.0,10000000000000.0,103.0,49.0,46.0,25.0,1.0
550,23,67,1489.0,2132.0,3126.0,2130.0,3120.0,68100000000000.0,99800000000000.0,92.0,48.0,47.0,22.0,1.0
551,22,56,1263.0,2569.0,3896.0,2543.0,3891.0,65300000000000.0,99900000000000.0,93.0,47.0,48.0,24.0,1.0
